,per_sig_back_gfp,per_sig_back_bf,per_sig_back_combo,per_res_bf,per_res_gfp,per_back_bf,per_back_gfp,im1_name,im2_name,per_sus_bf,per_sus_gfp,per_sus_combo,per_res_combo,per_back_combo
1111,0.0,0.0,0.0,,,1.0,1.0,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/training_data/Round 1/Susceptible/GFP/ready_data/ 11_movieGalone.avi - indx(4 - 15).png,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/training_data/Round 1/Susceptible/BF/ready_data/ 11_movieBFalone.avi - indx(4 - 15).png,0.0,0.0,0.0,,1.0
1112,0.0,0.0,0.0,,,1.0,1.0,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/training_data/Round 1/Susceptible/GFP/ready_data/ 11_movieGalone.avi - indx(4 - 2).png,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/training_data/Round 1/Susceptible/BF/ready_data/ 11_movieBFalone.avi - indx(4 - 2).png,0.0,0.0,0.0,,1.0
1113,0.0,0.0,0.0,,,1.0,1.0,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/training_data/Round 1/Susceptible/GFP/ready_data/ 11_movieGalone.avi - indx(4 - 3).png,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/training_data/Round 1/Susceptible/BF/ready_data/ 11_movieBFalone.avi - indx(4 - 3).png,0.0,0.0,0.0,,1.0
1114,0.0,0.0,0.0,,,1.0,1.0,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/training_data/Round 1/Susceptible/GFP/ready_data/ 11_movieGalone.avi - indx(4 - 4).png,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/training_data/Round 1/Susceptible/BF/ready_data/ 11_movieBFalone.avi - indx(4 - 4).png,0.0,0.0,0.0,,1.0
1115,0.0,0.0,0.0,,,1.0,1.0,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/training_data/Round 1/Susceptible/GFP/ready_data/ 11_movieGalone.avi - indx(4 - 5).png,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/training_data/Round 1/Susceptible/BF/ready_data/ 11_movieBFalone.avi - indx(4 - 5).png,0.0,0.0,0.0,,1.0
1116,0.0,0.0,0.0,,,1.0,1.0,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/training_data/Round 1/Susceptible/GFP/ready_data/ 11_movieGalone.avi - indx(4 - 6).png,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/training_data/Round 1/Susceptible/BF/ready_data/ 11_movieBFalone.avi - indx(4 - 6).png,0.0,0.0,0.0,,1.0
1117,0.0,0.0,0.0,,,1.0,1.0,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/training_data/Round 1/Susceptible/GFP/ready_data/ 11_movieGalone.avi - indx(4 - 7).png,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/training_data/Round 1/Susceptible/BF/ready_data/ 11_movieBFalone.avi - indx(4 - 7).png,0.0,0.0,0.0,,1.0
1118,0.0,0.0,0.0,,,1.0,1.0,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/training_data/Round 1/Susceptible/GFP/ready_data/ 11_movieGalone.avi - indx(4 - 8).png,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/training_data/Round 1/Susceptible/BF/ready_data/ 11_movieBFalone.avi - indx(4 - 8).png,0.0,0.0,0.0,,1.0
1119,0.0,0.0,0.0,,,1.0,1.0,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/training_data/Round 1/Susceptible/GFP/ready_data/ 11_movieGalone.avi - indx(4 - 9).png,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/training_data/Round 1/Susceptible/BF/ready_data/ 11_movieBFalone.avi - indx(4 - 9).png,0.0,0.0,0.0,,1.0
1120,2.783134755703334,36.80123435427121,13.086492992863898,0.726288864194551,0.9378443069060498,0.02645416259765625,0.2643310546875,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/training_data/Round 1/Susceptible/GFP/ready_data/ 12_movieGalone.avi - indx(0 - 0).png,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/training_data/Round 1/Susceptible/BF/ready_data/ 12_movieBFalone.avi - indx(0 - 0).png,0.0,0.0,0.0,0.9473536387467233,0.070989990234375
1121,0.0,0.0,0.0,,,1.0,1.0,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/training_data/Round 1/Susceptible/GFP/ready_data/ 12_movieGalone.avi - indx(0 - 1).png,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/training_data/Round 1/Susceptible/BF/ready_data/ 12_movieBFalone.avi - indx(0 - 1).png,0.0,0.0,0.0,,1.0
1122,0.0,0.0,0.0,,,1.0,1.0,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/training_data/Round 1/Susceptible/GFP/ready_data/ 12_movieGalone.avi - indx(0 - 10).png,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/training_data/Round 1/Susceptible/BF/ready_data/ 12_movieBFalone.avi - indx(0 - 10).png,0.0,0.0,0.0,,1.0
1123,0.0,0.0,0.0,,,1.0,1.0,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/training_data/Round 1/Susceptible/GFP/ready_data/ 12_movieGalone.avi - indx(0 - 11).png,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/training_data/Round 1/Susceptible/BF/ready_data/ 12_movieBFalone.avi - indx(0 - 11).png,0.0,0.0,0.0,,1.0
1124,0.0,0.0,0.0,,,1.0,1.0,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/training_data/Round 1/Susceptible/GFP/ready_data/ 12_movieGalone.avi - indx(0 - 12).png,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/training_data/Round 1/Susceptible/BF/ready_data/ 12_movieBFalone.avi - indx(0 - 12).png,0.0,0.0,0.0,,1.0
1125,0.0,0.0,0.0,,,1.0,1.0,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/training_data/Round 1/Susceptible/GFP/ready_data/ 12_movieGalone.avi - indx(0 - 13).png,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/training_data/Round 1/Susceptible/BF/ready_data/ 12_movieBFalone.avi - indx(0 - 13).png,0.0,0.0,0.0,,1.0
1126,0.0,0.0,0.0,,,1.0,1.0,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/training_data/Round 1/Susceptible/GFP/ready_data/ 12_movieGalone.avi - indx(0 - 14).png,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/training_data/Round 1/Susceptible/BF/ready_data/ 12_movieBFalone.avi - indx(0 - 14).png,0.0,0.0,0.0,,1.0
1127,0.0,0.0,0.0,,,1.0,1.0,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/training_data/Round 1/Susceptible/GFP/ready_data/ 12_movieGalone.avi - indx(0 - 15).png,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/training_data/Round 1/Susceptible/BF/ready_data/ 12_movieBFalone.avi - indx(0 - 15).png,0.0,0.0,0.0,,1.0
1128,0.0,0.0,0.0,,,1.0,1.0,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/training_data/Round 1/Susceptible/GFP/ready_data/ 12_movieGalone.avi - indx(0 - 2).png,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/training_data/Round 1/Susceptible/BF/ready_data/ 12_movieBFalone.avi - indx(0 - 2).png,0.0,0.0,0.0,,1.0
1129,0.0,0.0,0.0,,,1.0,1.0,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/training_data/Round 1/Susceptible/GFP/ready_data/ 12_movieGalone.avi - indx(0 - 3).png,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/training_data/Round 1/Susceptible/BF/ready_data/ 12_movieBFalone.avi - indx(0 - 3).png,0.0,0.0,0.0,,1.0
1130,0.0,0.0,0.0,,,1.0,1.0,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/training_data/Round 1/Susceptible/GFP/ready_data/ 12_movieGalone.avi - indx(0 - 4).png,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/training_data/Round 1/Susceptible/BF/ready_data/ 12_movieBFalone.avi - indx(0 - 4).png,0.0,0.0,0.0,,1.0
1131,0.0,0.0,0.0,,,1.0,1.0,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/training_data/Round 1/Susceptible/GFP/ready_data/ 12_movieGalone.avi - indx(0 - 5).png,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/training_data/Round 1/Susceptible/BF/ready_data/ 12_movieBFalone.avi - indx(0 - 5).png,0.0,0.0,0.0,,1.0
1132,0.0,0.0,0.0,,,1.0,1.0,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/training_data/Round 1/Susceptible/GFP/ready_data/ 12_movieGalone.avi - indx(0 - 6).png,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/training_data/Round 1/Susceptible/BF/ready_data/ 12_movieBFalone.avi - indx(0 - 6).png,0.0,0.0,0.0,,1.0
1133,0.0,0.0,0.0,,,1.0,1.0,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/training_data/Round 1/Susceptible/GFP/ready_data/ 12_movieGalone.avi - indx(0 - 7).png,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/training_data/Round 1/Susceptible/BF/ready_data/ 12_movieBFalone.avi - indx(0 - 7).png,0.0,0.0,0.0,,1.0
1134,0.0,0.0,0.0,,,1.0,1.0,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/training_data/Round 1/Susceptible/GFP/ready_data/ 12_movieGalone.avi - indx(0 - 8).png,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/training_data/Round 1/Susceptible/BF/ready_data/ 12_movieBFalone.avi - indx(0 - 8).png,0.0,0.0,0.0,,1.0
1135,0.0,0.0,0.0,,,1.0,1.0,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/training_data/Round 1/Susceptible/GFP/ready_data/ 12_movieGalone.avi - indx(0 - 9).png,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/training_data/Round 1/Susceptible/BF/ready_data/ 12_movieBFalone.avi - indx(0 - 9).png,0.0,0.0,0.0,,1.0
1136,2.8886614332081337,37.69855329199882,14.918773834681435,0.7126663272898148,0.9489964648778113,0.02584075927734375,0.25715789794921873,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/training_data/Round 1/Susceptible/GFP/ready_data/ 12_movieGalone.avi - indx(1 - 0).png,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/training_data/Round 1/Susceptible/BF/ready_data/ 12_movieBFalone.avi - indx(1 - 0).png,0.0,0.0,0.0,0.9554177772061134,0.06281890869140624
1137,0.0,0.0,0.0,,,1.0,1.0,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/training_data/Round 1/Susceptible/GFP/ready_data/ 12_movieGalone.avi - indx(1 - 1).png,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/training_data/Round 1/Susceptible/BF/ready_data/ 12_movieBFalone.avi - indx(1 - 1).png,0.0,0.0,0.0,,1.0
1138,0.0,0.0,0.0,,,1.0,1.0,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/training_data/Round 1/Susceptible/GFP/ready_data/ 12_movieGalone.avi - indx(1 - 10).png,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/training_data/Round 1/Susceptible/BF/ready_data/ 12_movieBFalone.avi - indx(1 - 10).png,0.0,0.0,0.0,,1.0
1139,0.0,0.0,0.0,,,1.0,1.0,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/training_data/Round 1/Susceptible/GFP/ready_data/ 12_movieGalone.avi - indx(1 - 11).png,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/training_data/Round 1/Susceptible/BF/ready_data/ 12_movieBFalone.avi - indx(1 - 11).png,0.0,0.0,0.0,,1.0
1140,0.0,0.0,0.0,,,1.0,1.0,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/training_data/Round 1/Susceptible/GFP/ready_data/ 12_movieGalone.avi - indx(1 - 12).png,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/training_data/Round 1/Susceptible/BF/ready_data/ 12_movieBFalone.avi - indx(1 - 12).png,0.0,0.0,0.0,,1.0
1141,0.0,0.0,0.0,,,1.0,1.0,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/training_data/Round 1/Susceptible/GFP/ready_data/ 12_movieGalone.avi - indx(1 - 13).png,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/training_data/Round 1/Susceptible/BF/ready_data/ 12_movieBFalone.avi - indx(1 - 13).png,0.0,0.0,0.0,,1.0
1142,0.0,0.0,0.0,,,1.0,1.0,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/training_data/Round 1/Susceptible/GFP/ready_data/ 12_movieGalone.avi - indx(1 - 14).png,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/training_data/Round 1/Susceptible/BF/ready_data/ 12_movieBFalone.avi - indx(1 - 14).png,0.0,0.0,0.0,,1.0
1143,0.0,0.0,0.0,,,1.0,1.0,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/training_data/Round 1/Susceptible/GFP/ready_data/ 12_movieGalone.avi - indx(1 - 15).png,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/training_data/Round 1/Susceptible/BF/ready_data/ 12_movieBFalone.avi - indx(1 - 15).png,0.0,0.0,0.0,,1.0
1144,0.0,0.0,0.0,,,1.0,1.0,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/training_data/Round 1/Susceptible/GFP/ready_data/ 12_movieGalone.avi - indx(1 - 2).png,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/training_data/Round 1/Susceptible/BF/ready_data/ 12_movieBFalone.avi - indx(1 - 2).png,0.0,0.0,0.0,,1.0
1145,0.0,0.0,0.0,,,1.0,1.0,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/training_data/Round 1/Susceptible/GFP/ready_data/ 12_movieGalone.avi - indx(1 - 3).png,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/training_data/Round 1/Susceptible/BF/ready_data/ 12_movieBFalone.avi - indx(1 - 3).png,0.0,0.0,0.0,,1.0
1146,0.0,0.0,0.0,,,1.0,1.0,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/training_data/Round 1/Susceptible/GFP/ready_data/ 12_movieGalone.avi - indx(1 - 4).png,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/training_data/Round 1/Susceptible/BF/ready_data/ 12_movieBFalone.avi - indx(1 - 4).png,0.0,0.0,0.0,,1.0
1147,0.0,0.0,0.0,,,1.0,1.0,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/training_data/Round 1/Susceptible/GFP/ready_data/ 12_movieGalone.avi - indx(1 - 5).png,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/training_data/Round 1/Susceptible/BF/ready_data/ 12_movieBFalone.avi - indx(1 - 5).png,0.0,0.0,0.0,,1.0
1148,0.0,0.0,0.0,,,1.0,1.0,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/training_data/Round 1/Susceptible/GFP/ready_data/ 12_movieGalone.avi - indx(1 - 6).png,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/training_data/Round 1/Susceptible/BF/ready_data/ 12_movieBFalone.avi - indx(1 - 6).png,0.0,0.0,0.0,,1.0
1149,0.0,0.0,0.0,,,1.0,1.0,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/training_data/Round 1/Susceptible/GFP/ready_data/ 12_movieGalone.avi - indx(1 - 7).png,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/training_data/Round 1/Susceptible/BF/ready_data/ 12_movieBFalone.avi - indx(1 - 7).png,0.0,0.0,0.0,,1.0
1150,0.0,0.0,0.0,,,1.0,1.0,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/training_data/Round 1/Susceptible/GFP/ready_data/ 12_movieGalone.avi - indx(1 - 8).png,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/training_data/Round 1/Susceptible/BF/ready_data/ 12_movieBFalone.avi - indx(1 - 8).png,0.0,0.0,0.0,,1.0
1151,0.0,0.0,0.0,,,1.0,1.0,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/training_data/Round 1/Susceptible/GFP/ready_data/ 12_movieGalone.avi - indx(1 - 9).png,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/training_data/Round 1/Susceptible/BF/ready_data/ 12_movieBFalone.avi - indx(1 - 9).png,0.0,0.0,0.0,,1.0
1152,3.0038856067594897,37.32514619883041,16.220032581848756,0.7084667690282956,0.9527944044793453,0.026092529296875,0.24975738525390626,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/training_data/Round 1/Susceptible/GFP/ready_data/ 12_movieGalone.avi - indx(2 - 0).png,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/training_data/Round 1/Susceptible/BF/ready_data/ 12_movieBFalone.avi - indx(2 - 0).png,0.0,0.0,0.0,0.9574730034893779,0.0580718994140625
1153,0.0,0.0,0.0,,,1.0,1.0,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/training_data/Round 1/Susceptible/GFP/ready_data/ 12_movieGalone.avi - indx(2 - 1).png,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/training_data/Round 1/Susceptible/BF/ready_data/ 12_movieBFalone.avi - indx(2 - 1).png,0.0,0.0,0.0,,1.0
1154,0.0,0.0,0.0,,,1.0,1.0,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/training_data/Round 1/Susceptible/GFP/ready_data/ 12_movieGalone.avi - indx(2 - 10).png,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/training_data/Round 1/Susceptible/BF/ready_data/ 12_movieBFalone.avi - indx(2 - 10).png,0.0,0.0,0.0,,1.0
1155,0.0,0.0,0.0,,,1.0,1.0,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/training_data/Round 1/Susceptible/GFP/ready_data/ 12_movieGalone.avi - indx(2 - 11).png,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/training_data/Round 1/Susceptible/BF/ready_data/ 12_movieBFalone.avi - indx(2 - 11).png,0.0,0.0,0.0,,1.0
1156,0.0,0.0,0.0,,,1.0,1.0,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/training_data/Round 1/Susceptible/GFP/ready_data/ 12_movieGalone.avi - indx(2 - 12).png,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/training_data/Round 1/Susceptible/BF/ready_data/ 12_movieBFalone.avi - indx(2 - 12).png,0.0,0.0,0.0,,1.0
1157,0.0,0.0,0.0,,,1.0,1.0,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/training_data/Round 1/Susceptible/GFP/ready_data/ 12_movieGalone.avi - indx(2 - 13).png,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/training_data/Round 1/Susceptible/BF/ready_data/ 12_movieBFalone.avi - indx(2 - 13).png,0.0,0.0,0.0,,1.0
1158,0.0,0.0,0.0,,,1.0,1.0,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/training_data/Round 1/Susceptible/GFP/ready_data/ 12_movieGalone.avi - indx(2 - 14).png,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/training_data/Round 1/Susceptible/BF/ready_data/ 12_movieBFalone.avi - indx(2 - 14).png,0.0,0.0,0.0,,1.0
1159,0.0,0.0,0.0,,,1.0,1.0,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/training_data/Round 1/Susceptible/GFP/ready_data/ 12_movieGalone.avi - indx(2 - 15).png,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/training_data/Round 1/Susceptible/BF/ready_data/ 12_movieBFalone.avi - indx(2 - 15).png,0.0,0.0,0.0,,1.0
1160,0.0,0.0,0.0,,,1.0,1.0,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/training_data/Round 1/Susceptible/GFP/ready_data/ 12_movieGalone.avi - indx(2 - 2).png,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/training_data/Round 1/Susceptible/BF/ready_data/ 12_movieBFalone.avi - indx(2 - 2).png,0.0,0.0,0.0,,1.0
1161,0.0,0.0,0.0,,,1.0,1.0,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/training_data/Round 1/Susceptible/GFP/ready_data/ 12_movieGalone.avi - indx(2 - 3).png,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/training_data/Round 1/Susceptible/BF/ready_data/ 12_movieBFalone.avi - indx(2 - 3).png,0.0,0.0,0.0,,1.0
1162,0.0,0.0,0.0,,,1.0,1.0,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/training_data/Round 1/Susceptible/GFP/ready_data/ 12_movieGalone.avi - indx(2 - 4).png,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/training_data/Round 1/Susceptible/BF/ready_data/ 12_movieBFalone.avi - indx(2 - 4).png,0.0,0.0,0.0,,1.0
1163,0.0,0.0,0.0,,,1.0,1.0,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/training_data/Round 1/Susceptible/GFP/ready_data/ 12_movieGalone.avi - indx(2 - 5).png,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/training_data/Round 1/Susceptible/BF/ready_data/ 12_movieBFalone.avi - indx(2 - 5).png,0.0,0.0,0.0,,1.0
1164,0.0,0.0,0.0,,,1.0,1.0,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/training_data/Round 1/Susceptible/GFP/ready_data/ 12_movieGalone.avi - indx(2 - 6).png,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/training_data/Round 1/Susceptible/BF/ready_data/ 12_movieBFalone.avi - indx(2 - 6).png,0.0,0.0,0.0,,1.0
1165,0.0,0.0,0.0,,,1.0,1.0,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/training_data/Round 1/Susceptible/GFP/ready_data/ 12_movieGalone.avi - indx(2 - 7).png,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/training_data/Round 1/Susceptible/BF/ready_data/ 12_movieBFalone.avi - indx(2 - 7).png,0.0,0.0,0.0,,1.0
1166,0.0,0.0,0.0,,,1.0,1.0,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/training_data/Round 1/Susceptible/GFP/ready_data/ 12_movieGalone.avi - indx(2 - 8).png,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/training_data/Round 1/Susceptible/BF/ready_data/ 12_movieBFalone.avi - indx(2 - 8).png,0.0,0.0,0.0,,1.0
1167,0.0,0.0,0.0,,,1.0,1.0,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/training_data/Round 1/Susceptible/GFP/ready_data/ 12_movieGalone.avi - indx(2 - 9).png,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/training_data/Round 1/Susceptible/BF/ready_data/ 12_movieBFalone.avi - indx(2 - 9).png,0.0,0.0,0.0,,1.0
1168,2.95629338967703,37.262494161606725,14.838750996930662,0.6958723473595808,0.9463600906659043,0.02613525390625,0.2527618408203125,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/training_data/Round 1/Susceptible/GFP/ready_data/ 12_movieGalone.avi - indx(3 - 0).png,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/training_data/Round 1/Susceptible/BF/ready_data/ 12_movieBFalone.avi - indx(3 - 0).png,0.0,0.0,0.0,0.9525670906197728,0.06313629150390625
1169,0.0,0.0,0.0,,,1.0,1.0,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/training_data/Round 1/Susceptible/GFP/ready_data/ 12_movieGalone.avi - indx(3 - 1).png,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/training_data/Round 1/Susceptible/BF/ready_data/ 12_movieBFalone.avi - indx(3 - 1).png,0.0,0.0,0.0,,1.0
1170,0.0,0.0,0.0,,,1.0,1.0,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/training_data/Round 1/Susceptible/GFP/ready_data/ 12_movieGalone.avi - indx(3 - 10).png,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/training_data/Round 1/Susceptible/BF/ready_data/ 12_movieBFalone.avi - indx(3 - 10).png,0.0,0.0,0.0,,1.0
1171,0.0,0.0,0.0,,,1.0,1.0,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/training_data/Round 1/Susceptible/GFP/ready_data/ 12_movieGalone.avi - indx(3 - 11).png,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/training_data/Round 1/Susceptible/BF/ready_data/ 12_movieBFalone.avi - indx(3 - 11).png,0.0,0.0,0.0,,1.0
1172,0.0,0.0,0.0,,,1.0,1.0,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/training_data/Round 1/Susceptible/GFP/ready_data/ 12_movieGalone.avi - indx(3 - 12).png,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/training_data/Round 1/Susceptible/BF/ready_data/ 12_movieBFalone.avi - indx(3 - 12).png,0.0,0.0,0.0,,1.0
